transaction_id,date,item,category,quantity,unit_price,payment_method
150,24-Jan-2025,Blueberry Muffin,Food,1,3.0,Card
1483,2025-02-27,,Food,1,3.25,Mobile
654,24-Jan-2025,Cold Brew,Drinks,1,4.75,Mobile
105,02/28/2025,Bagel,Food,1,2.95,Card
1100,2025-03-08,Croissant,Food,1,3.25,Mobile
202,20-Apr-2025,Cappuccino,Drinks,1,4.25,Cash
951,01/21/2025,Croissant,Food,1,3.25,Card
978,17-Mar-2025,Latte,Drinks,2,4.5,Card
1191,2025-04-07,Cold Brew,Drinks,1,4.75,Cash
1200,14-Mar-2025,Drip Coffee,Drinks,1,2.75,Mobile
500,22-Feb-2025,Blueberry Muffin,Food,1,3.0,Cash
1486,2025-04-21,Croissant,Food,1,3.25,Cash
426,20-Jan-2025,Croissant,Food,1,3.25,Cash
125,2025-01-19,Bagel,Food,1,2.95,Mobile
1463,21-Apr-2025,Cappuccino,Drinks,3,4.25,Cash
1394,01/12/2025,Latte,Drinks,2,4.5,Mobile
272,03/02/2025,Cappuccino,Drinks,3,4.25,Mobile
131,03/25/2025,Drip Coffee,Drinks,2,2.75,Mobile
390,05-Jan-2025,Avocado Toast,Food,2,7.5,Mobile
188,2025-01-31,Cappuccino,Drinks,1,4.25,Card
569,2025-04-21,Blueberry Muffin,Food,1,3.0,Card
1131,2025-04-07,Drip Coffee,Drinks,1,2.75,Card
545,03/31/2025,Cold Brew,Drinks,3,4.75,Mobile
1248,2025-03-01,Blueberry Muffin,Food,1,3.0,Mobile
83,02-Feb-2025,Croissant,Food,1,3.25,Card
364,04/25/2025,Avocado Toast,Food,3,7.5,Mobile
935,06-Mar-2025,Drip Coffee,Drinks,1,2.75,Cash
1413,04/24/2025,Blueberry Muffin,Food,2,3.0,Mobile
1392,29-Jan-2025,Bagel,Food,3,2.95,Card
1333,04/22/2025,Latte,Drinks,1,4.5,Cash
375,02/15/2025,Avocado Toast,Food,1,7.5,Mobile
525,19-Mar-2025,Avocado Toast,Food,1,7.5,Mobile
676,27-Mar-2025,Blueberry Muffin,Food,-2,3.0,Mobile
508,19-Apr-2025,Cappuccino,Drinks,1,4.25,Card
1071,03-Mar-2025,Bagel,Food,1,2.95,Mobile
1161,04/07/2025,Drip Coffee,Drinks,3,2.75,Mobile
915,02/26/2025,,Food,1,3.0,Cash
115,09-Mar-2025,Drip Coffee,Drinks,1,2.75,Cash
163,2025-02-10,Blueberry Muffin,Food,3,3.0,Mobile
1102,05-Jan-2025,Latte,Drinks,1,4.5,Mobile
1096,01/03/2025,Avocado Toast,Food,3,7.5,Mobile
1134,07-Mar-2025,Drip Coffee,Drinks,3,2.75,Card
556,2025-03-29,Drip Coffee,Drinks,2,2.75,Cash
138,23-Feb-2025,Drip Coffee,Drinks,3,2.75,Mobile
1040,2025-04-22,Cold Brew,Drinks,-2,4.75,Card
675,2025-03-15,Croissant,Food,1,3.25,Cash
203,09-Jan-2025,Blueberry Muffin,Food,3,3.0,Mobile
1283,2025-01-23,Bagel,Food,2,2.95,Cash
817,03/04/2025,Cappuccino,Drinks,1,4.25,Card
68,2025-02-13,Bagel,Food,1,2.95,Card
1361,02/01/2025,Cold Brew,Drinks,1,4.75,Mobile
745,04/09/2025,Cold Brew,Drinks,2,4.75,Mobile
415,2025-02-26,Cappuccino,Drinks,1,4.25,Card
468,2025-04-07,Blueberry Muffin,Food,1,3.0,Cash
1074,12-Apr-2025,Bagel,Food,1,2.95,Card
1460,03/24/2025,Avocado Toast,Food,1,7.5,Cash
1308,28-Feb-2025,Bagel,Food,3,2.95,Card
1167,01/22/2025,Cappuccino,Drinks,2,4.25,Mobile
941,01/06/2025,Avocado Toast,Food,2,7.5,Mobile
1022,03/01/2025,Bagel,Food,2,2.95,Cash
731,04-Jan-2025,Latte,Drinks,1,4.5,Mobile
404,02/23/2025,Avocado Toast,Food,2,7.5,Cash
1332,30-Jan-2025,,Drinks,1,4.5,Mobile
245,2025-03-07,Avocado Toast,Food,2,7.5,Cash
1247,02/17/2025,Cold Brew,Drinks,3,4.75,Mobile
570,18-Mar-2025,Drip Coffee,Drinks,2,2.75,Mobile
308,2025-02-23,Cappuccino,Drinks,1,4.25,Cash
460,2025-01-31,Bagel,Food,1,2.95,Cash
423,25-Apr-2025,Croissant,Food,2,3.25,Mobile
634,2025-02-10,Cappuccino,Drinks,1,,Cash
461,2025-02-28,Cold Brew,Drinks,1,4.75,Card
542,02/22/2025,Croissant,Food,1,3.25,Mobile
133,02/20/2025,Blueberry Muffin,Food,1,3.0,Mobile
1370,07-Apr-2025,Avocado Toast,Food,1,7.5,Card
30,01/28/2025,Cold Brew,Drinks,1,4.75,Card
778,04/25/2025,Croissant,Food,2,3.25,Mobile
992,08-Mar-2025,Blueberry Muffin,Food,2,3.0,Cash
360,03/21/2025,Croissant,Food,3,3.25,Mobile
988,09-Jan-2025,Avocado Toast,Food,3,7.5,Cash
1076,02/03/2025,Cold Brew,Drinks,1,4.75,Mobile
347,02-Apr-2025,Croissant,Food,3,3.25,Mobile
1328,2025-04-03,  DRIP COFFEE  ,Drinks,1,2.75,Cash
994,2025-02-20,Bagel,Food,1,2.95,Cash
775,03/15/2025,Latte,Drinks,1,4.5,Mobile
767,03/21/2025,Croissant,Food,2,3.25,Card
1072,2025-02-25,,Drinks,1,4.25,Cash
644,04/10/2025,Avocado Toast,Food,1,7.5,Mobile
1027,01/26/2025,Blueberry Muffin,Food,1,3.0,Mobile
1203,04/20/2025,Latte,Drinks,1,4.5,Cash
320,04/01/2025,Bagel,Food,2,2.95,Cash
1319,14-Mar-2025,Blueberry Muffin,Food,2,3.0,Mobile
705,15-Feb-2025,Blueberry Muffin,Food,2,3.0,Mobile
349,2025-03-23,Avocado Toast,Food,2,7.5,Mobile
1267,2025-03-26,Latte,Drinks,2,4.5,Cash
977,2025-04-24,Croissant,Food,2,3.25,Cash
832,01/07/2025,Croissant,Food,1,3.25,Mobile
1059,2025-01-26,Cold Brew,Drinks,1,4.75,Cash
1042,2025-01-11,Cold Brew,Drinks,2,4.75,Card
746,01/23/2025,Bagel,Food,2,2.95,Cash
532,2025-02-20,Croissant,Food,3,3.25,Mobile
25,21-Feb-2025,Cappuccino,Drinks,1,4.25,Cash
1197,04/09/2025,Latte,Drinks,1,4.5,Cash
1497,2025-03-28,Latte,Drinks,3,4.5,Cash
621,13-Apr-2025,Blueberry Muffin,Food,3,,Card
1195,13-Feb-2025,Bagel,Food,1,2.95,Mobile
434,22-Feb-2025,Cold Brew,Drinks,1,4.75,Card
58,04/10/2025,Latte,Drinks,1,4.5,Mobile
467,03/20/2025,Cappuccino,Drinks,1,4.25,Mobile
1305,13-Jan-2025,Croissant,Food,3,3.25,Card
527,2025-02-23,Avocado Toast,Food,2,7.5,Cash
787,2025-03-01,Drip Coffee,Drinks,2,2.75,Cash
599,06-Jan-2025,Croissant,Food,2,3.25,Card
1245,24-Apr-2025,  BAGEL  ,Food,1,2.95,Mobile
301,2025-04-09,Drip Coffee,Drinks,3,2.75,Cash
264,28-Mar-2025,Drip Coffee,Drinks,3,2.75,Cash
1424,02/09/2025,Bagel,Food,1,2.95,Card
317,19-Feb-2025,Drip Coffee,Drinks,2,2.75,Mobile
604,2025-03-11,Cold Brew,Drinks,2,4.75,Cash
1379,03/05/2025,Bagel,Food,2,2.95,Cash
901,2025-03-21,Cappuccino,Drinks,2,4.25,Mobile
1461,01/24/2025,Avocado Toast,Food,3,7.5,Cash
974,03/08/2025,Latte,Drinks,2,4.5,Mobile
625,07-Feb-2025,Cappuccino,Drinks,1,4.25,Card
1299,19-Jan-2025,Cold Brew,Drinks,2,4.75,Card
1163,01/11/2025,Blueberry Muffin,Food,3,3.0,Cash
325,03/20/2025,Blueberry Muffin,Food,3,3.0,Card
1467,2025-04-30,Latte,Drinks,1,4.5,Cash
629,04/24/2025,Croissant,Food,2,3.25,Card
597,03/19/2025,,Food,1,3.0,Cash
1462,2025-01-21,Avocado Toast,Food,1,7.5,Mobile
743,2025-01-24,Latte,Drinks,2,4.5,Cash
1155,26-Mar-2025,Latte,Drinks,2,4.5,Mobile
760,09-Apr-2025,Bagel,Food,2,2.95,Cash
453,2025-02-21,Drip Coffee,Drinks,1,2.75,Cash
54,25-Feb-2025,Croissant,Food,1,3.25,Card
591,04/22/2025,Bagel,Food,1,2.95,Cash
1069,19-Feb-2025,Cappuccino,Drinks,3,4.25,Mobile
304,03/31/2025,Latte,Drinks,1,4.5,Mobile
287,07-Apr-2025,Blueberry Muffin,Food,2,3.0,Cash
74,11-Apr-2025,  CAPPUCCINO  ,Drinks,2,4.25,Cash
1218,2025-03-06,Croissant,Food,1,3.25,Cash
564,2025-04-24,Avocado Toast,Food,1,7.5,Cash
1164,01/20/2025,Blueberry Muffin,Food,2,3.0,Card
529,04/27/2025,Bagel,Food,1,2.95,Card
1433,02/26/2025,Cappuccino,Drinks,1,4.25,Mobile
923,2025-03-06,Croissant,Food,3,3.25,Mobile
678,01/10/2025,Cold Brew,Drinks,1,4.75,Cash
911,2025-02-26,Croissant,Food,3,3.25,Cash
1412,02-Jan-2025,Avocado Toast,Food,2,7.5,Cash
605,2025-04-03,  AVOCADO TOAST  ,Food,1,,Card
702,04-Apr-2025,Drip Coffee,Drinks,3,2.75,Card
533,09-Feb-2025,Bagel,Food,1,2.95,Card
502,2025-03-27,Cappuccino,Drinks,1,4.25,Cash
1007,2025-01-27,Avocado Toast,Food,2,7.5,Mobile
1453,04/07/2025,Cold Brew,Drinks,2,4.75,Cash
939,03/06/2025,Cold Brew,Drinks,2,4.75,Cash
